bucket	category	project	page_uid	page_title	content_uid	ident	dam_uid	source	target	sha256	bytes	exists	proposed_new_category
hidden	sculptural-work	gazing-starling	1036	Gazing Starling	1501	rgsmoothgallery	2112	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4093.jpg	hidden/sculptural-work/gazing-starling/dsc_4093.jpg	3f53563b6620b8395871e87a20323d6b19050be43dd312ce57856bbd918c0b7f	100752	True	sculptures-or-installations
hidden	sculptural-work	gazing-starling	1036	Gazing Starling	1501	rgsmoothgallery	2111	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4095.jpg	hidden/sculptural-work/gazing-starling/dsc_4095.jpg	0491305b960c3f01255f6b4c2986ad87c665d0258a69c9463dc66f41528ba8bf	126823	True	sculptures-or-installations
hidden	sculptural-work	gazing-starling	1036	Gazing Starling	1501	rgsmoothgallery	2110	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/suter1.jpg	hidden/sculptural-work/gazing-starling/suter1.jpg	7e90319b21f10987023ffb7629674f2c3c1a67f70452f5863066da57ac9b68ce	102085	True	sculptures-or-installations
live	sculptural-work	duschfass	1034	Duschfass	1497	rgsmoothgallery	2125	fileadmin/s-maj/images/BilderMaja/2010duschfass/Fass_36.jpg	live/sculptural-work/duschfass/Fass_36.jpg	46eabafd643df55bf312ddccdc55e87566c92d2d8e064099e45f3d90486cf4e3	124901	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	934	fileadmin/s-maj/images/BilderMaja/2008juraBird/bird2.jpg	hidden/sculptural-work/sculptures/bird2.jpg	2cca5265322c2ad87c3e595eb7a91f87805b24a92180f3cb9e5577da287c6edf	604807	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	933	fileadmin/s-maj/images/BilderMaja/2008juraBird/head1.jpg	hidden/sculptural-work/sculptures/head1.jpg	7231303336561d93d17c9bb1db5d7afe0bcb2f8d775eb99b2e68d4f56716fac8	731948	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	931	fileadmin/s-maj/images/BilderMaja/2008juraBird/kraehe.jpg	hidden/sculptural-work/sculptures/kraehe.jpg	5188bc0dee623685e41aa4f3e3ae9bfafd79ee0278cac5a03e93e1ddf45c854c	385119	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	921	fileadmin/s-maj/images/BilderMaja/2008geier/jamon.JPG	hidden/sculptural-work/sculptures/jamon.JPG	b96456b50ced7a6e18156bad07d28215b6be0b8f9c523147d93149952ea7d9c3	757975	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	928	fileadmin/s-maj/images/BilderMaja/2008geier/cv1.JPG	hidden/sculptural-work/sculptures/cv1.JPG	ffa5f6d06adde1250fe07bde70b79d230f3fe098e8d91d5c180fc91b149886cd	580153	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	926	fileadmin/s-maj/images/BilderMaja/2008geier/vulturebackshot.JPG	hidden/sculptural-work/sculptures/vulturebackshot.JPG	9e06c84e979fa3522e3ed76cdc3d07e0806955a4113e7a740a64453ae6950df6	577480	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	924	fileadmin/s-maj/images/BilderMaja/2008geier/vultureonbg.JPG	hidden/sculptural-work/sculptures/vultureonbg.JPG	4e00ad22bea88e1f77e99fd1671c567a170a42011f0eaf7ef5143d4041b38706	533824	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	927	fileadmin/s-maj/images/BilderMaja/2008geier/geier1.jpg	hidden/sculptural-work/sculptures/geier1.jpg	d7b8c9ea513d394d581a75a9cb6c6076788caa13a870b29e009b5d1b920aa9ad	494082	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	925	fileadmin/s-maj/images/BilderMaja/2008geier/geierDrin1.jpg	hidden/sculptural-work/sculptures/geierDrin1.jpg	c53715ef2e4276ead2510e82eec3fe42d100c1f51f9b53d07da45fa9d6807754	601690	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	922	fileadmin/s-maj/images/BilderMaja/2008geier/geierDrin.jpg	hidden/sculptural-work/sculptures/geierDrin.jpg	ad550923aebf8f5b8fd21062fee3dc238576181fda4c89cf398769db6f93f6e4	676743	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	920	fileadmin/s-maj/images/BilderMaja/2008geier/geierSW.jpg	hidden/sculptural-work/sculptures/geierSW.jpg	d410780ebf37306d7ed868706a3304b3bb2009eb83d078b541a7df0219bd2d9f	317772	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1505	rgsmoothgallery	1085	fileadmin/s-maj/images/page/flame2.gif	hidden/sculptural-work/sculptures/flame2.gif	bd3c093cc449d98338bfb20a388a4a29b1d364e591b65cdc076d80d6cd854133	11347	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2113	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0578.jpg	live/sculptural-work/raw-heater-bar/IMG_0578.jpg	dee3f8c623a33af094f96ab12bd136cc88a32c155df8483e809d20b6de1e7815	175566	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2121	fileadmin/s-maj/images/BilderMaja/2010Mikz/Scetch.jpg	live/sculptural-work/raw-heater-bar/Scetch.jpg	bb2da3034d30a2f19857e8db9d5f35a3ca5e02c4869d715e458dd91e8c5c2acf	127820	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2114	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0568.jpg	live/sculptural-work/raw-heater-bar/IMG_0568.jpg	b37d289d4608a20c8b1164f70beb47a1c832327cd9ae254734761a13e8e2f21d	119226	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2115	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0587.jpg	live/sculptural-work/raw-heater-bar/IMG_0587.jpg	30346f4d0dcf845897cd7230538756f15d70b86cf39e858e1701b31223c33654	116100	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2116	fileadmin/s-maj/images/BilderMaja/2010Mikz/barback.jpg	live/sculptural-work/raw-heater-bar/barback.jpg	7b732db9f0c8653f1d52f53e13e7da1845c5d101086a33a7b49ce7e141272969	145277	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2117	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0589.jpg	live/sculptural-work/raw-heater-bar/IMG_0589.jpg	302005179aacd023ee721c10204d0ff7c26af1ac728751abe4bd8faa6e1d214f	147849	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2118	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0582.jpg	live/sculptural-work/raw-heater-bar/IMG_0582.jpg	546ab2981ef5648dbe31ea81282e281a9224b6656caddbd14019355c1646948c	177222	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2119	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0572.jpg	live/sculptural-work/raw-heater-bar/IMG_0572.jpg	26ad987b6a457476120d7ef397e543534e34fdf6b1977d5de36315ddb8843313	132088	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2120	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0569.jpg	live/sculptural-work/raw-heater-bar/IMG_0569.jpg	0bdcdcc4896b2351b866faf4e7e77f430e8d4a119ad5c80783d0b76aae99b90c	205443	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2122	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0601.jpg	live/sculptural-work/raw-heater-bar/IMG_0601.jpg	d45809308c965e746bca7b383250c2e4222a5e7623743808a531e3148fd19862	131609	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2123	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0581.jpg	live/sculptural-work/raw-heater-bar/IMG_0581.jpg	d4747f61a26a05858ea07ba1bde2a3d84dff30784e21b0299cb148cd0c901b41	147156	True	sculptures-or-installations
live	sculptural-work	raw-heater-bar	1035	Raw Heater Bar	1499	rgsmoothgallery	2124	fileadmin/s-maj/images/BilderMaja/2010Mikz/IMG_0584.jpg	live/sculptural-work/raw-heater-bar/IMG_0584.jpg	7e7d0f5f01fb7056c322835cd46d8c812bf50e17f978f8b46ad96d3f38f6240b	104736	True	sculptures-or-installations
hidden	sculptural-work	gazing-starling	1036	Gazing Starling	1501	rgsmoothgallery	2109	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4100.jpg	hidden/sculptural-work/gazing-starling/dsc_4100.jpg	5f86582a66e9baba32fe1b71ad86a787cd63f74a85d82d502892eb3d898625f8	87452	True	sculptures-or-installations
hidden	sculptural-work	nagging-couple	1038	Nagging Couple	1503	rgsmoothgallery	2099	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4117.jpg	hidden/sculptural-work/nagging-couple/dsc_4117.jpg	c6b9c5f6ba01622f51d6798d28642e27e4b508b2446c623c396d331b7d063b77	110959	True	sculptures-or-installations
hidden	sculptural-work	gazing-starling	1036	Gazing Starling	1501	rgsmoothgallery	2107	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4097.jpg	hidden/sculptural-work/gazing-starling/dsc_4097.jpg	23ee914ac7cd55a6959113d3e63d28b6a7904859d012bf33b81cd54961a098e0	78020	True	sculptures-or-installations
hidden	sculptural-work	nagging-couple	1038	Nagging Couple	1503	rgsmoothgallery	2101	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4071.jpg	hidden/sculptural-work/nagging-couple/dsc_4071.jpg	6c597110e7b26582cf0e8746efef4e06637fcd800f634428faf1d2a3674bd084	104763	True	sculptures-or-installations
hidden	sculptural-work	nagging-couple	1038	Nagging Couple	1503	rgsmoothgallery	2103	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4121.jpg	hidden/sculptural-work/nagging-couple/dsc_4121.jpg	04a844d5650a3d8de985d38a33476aa38bfcaf7d625141d1e44c6ac925cb7932	116214	True	sculptures-or-installations
hidden	sculptural-work	nagging-couple	1038	Nagging Couple	1503	rgsmoothgallery	2104	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4114.jpg	hidden/sculptural-work/nagging-couple/dsc_4114.jpg	06b65d9b269d680a2b5405b48b2010ffacd913866758f5e04ccf9d4959f1d433	113651	True	sculptures-or-installations
hidden	sculptural-work	nagging-couple	1038	Nagging Couple	1503	rgsmoothgallery	2096	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4111.jpg	hidden/sculptural-work/nagging-couple/dsc_4111.jpg	a8145a5739e11ca11e07238715516dc4b88d56330ba533fe6b3c24f6c83960d3	113992	True	sculptures-or-installations
hidden	sculptural-work	gazing-starling	1036	Gazing Starling	1501	rgsmoothgallery	2106	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4109.jpg	hidden/sculptural-work/gazing-starling/dsc_4109.jpg	f697e2c1f4757adbc20ecf158b2b54f391accfe612a5bf219c76600d3dc9e5e2	71939	True	sculptures-or-installations
hidden	sculptural-work	nagging-couple	1038	Nagging Couple	1503	rgsmoothgallery	2105	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4073.jpg	hidden/sculptural-work/nagging-couple/dsc_4073.jpg	6a49cf7704f64d820ed2ff9e323f907c25b0e4bb2bbd65ff10651eef70ca1fe7	198690	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	908	fileadmin/s-maj/images/BilderMaja/2008soldierErico/head3.jpg	hidden/sculptural-work/sculptures/head3.jpg	f128940a3c5856452893e278da867a7b73d90809d44a48e924bc4ba2cfb94883	290487	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	913	fileadmin/s-maj/images/BilderMaja/2008soldierErico/head4.jpg	hidden/sculptural-work/sculptures/head4.jpg	5b27673d8ff78395f143ccd6d0b96ffcd1192b7f82d5971904ce25c194e31032	317656	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	915	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf3.jpg	hidden/sculptural-work/sculptures/headf3.jpg	c668f7260a13f24224410e89cc5e9cc0b146ce14b520319b15ec32e7841ac4f7	257727	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	914	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf6.jpg	hidden/sculptural-work/sculptures/headf6.jpg	d068ca2f6036d416529492c068d49cda3ac1bff402fe5e94cc79aedfa53b8032	235426	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	906	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf1.jpg	hidden/sculptural-work/sculptures/headf1.jpg	a5ebd5dd3123b5c85b8d78170b6bda94e2efaad6e206130b5d72d79c1037474f	277833	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	911	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf5.jpg	hidden/sculptural-work/sculptures/headf5.jpg	282af9100346f8596d0ebedaf4d908c0375972e6dc0c0bbfcd74ac3b1d6ff3ee	224606	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	905	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier2.jpg	hidden/sculptural-work/sculptures/soldier2.jpg	c93dda818979dc71573c8ad4e8530f4a945165c7d84483656b8c8273d5ed23a6	439497	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	918	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier5.jpg	hidden/sculptural-work/sculptures/soldier5.jpg	14fcdda738c310c7a95ff972f7e5c41e8c5a1b18b1a221e6d72a37a9ccaa82e4	363769	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	912	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier3.jpg	hidden/sculptural-work/sculptures/soldier3.jpg	fa4fe307483a85845544873d8200887d587a48829e376c8a5c787ace7c47dfb2	620674	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	907	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier4.jpg	hidden/sculptural-work/sculptures/soldier4.jpg	8c0ae64da3ad5573668986929f571c250ea733198d57f488036611b6be97a3e3	653159	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	909	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier.jpg	hidden/sculptural-work/sculptures/soldier.jpg	93e46b15c2adad04843b045d314d49885105240f95ecaa62927f9068f06ed8e0	803878	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	917	fileadmin/s-maj/images/BilderMaja/2008soldierErico/shield.jpg	hidden/sculptural-work/sculptures/shield.jpg	9dc07a504c35f742baf9e0bb9f2f05334372f253afc38ca7cfab0c437024cdab	696874	True	sculptures-or-installations
hidden	sculptural-work	sculptures	1039	Sculptures	1507	rgsmoothgallery	916	fileadmin/s-maj/images/BilderMaja/2008soldierErico/shield1.JPG	hidden/sculptural-work/sculptures/shield1.JPG	35fb5726dfd6d62ac5d4f7d513fd052355c73cd930de353897deefde66364e4b	716775	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1511	rgsmoothgallery	1085	fileadmin/s-maj/images/page/flame2.gif	hidden/sculptural-work/installations/flame2.gif	bd3c093cc449d98338bfb20a388a4a29b1d364e591b65cdc076d80d6cd854133	11347	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	920	fileadmin/s-maj/images/BilderMaja/2008geier/geierSW.jpg	hidden/sculptural-work/installations/geierSW.jpg	d410780ebf37306d7ed868706a3304b3bb2009eb83d078b541a7df0219bd2d9f	317772	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	922	fileadmin/s-maj/images/BilderMaja/2008geier/geierDrin.jpg	hidden/sculptural-work/installations/geierDrin.jpg	ad550923aebf8f5b8fd21062fee3dc238576181fda4c89cf398769db6f93f6e4	676743	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	925	fileadmin/s-maj/images/BilderMaja/2008geier/geierDrin1.jpg	hidden/sculptural-work/installations/geierDrin1.jpg	c53715ef2e4276ead2510e82eec3fe42d100c1f51f9b53d07da45fa9d6807754	601690	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	927	fileadmin/s-maj/images/BilderMaja/2008geier/geier1.jpg	hidden/sculptural-work/installations/geier1.jpg	d7b8c9ea513d394d581a75a9cb6c6076788caa13a870b29e009b5d1b920aa9ad	494082	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	924	fileadmin/s-maj/images/BilderMaja/2008geier/vultureonbg.JPG	hidden/sculptural-work/installations/vultureonbg.JPG	4e00ad22bea88e1f77e99fd1671c567a170a42011f0eaf7ef5143d4041b38706	533824	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	926	fileadmin/s-maj/images/BilderMaja/2008geier/vulturebackshot.JPG	hidden/sculptural-work/installations/vulturebackshot.JPG	9e06c84e979fa3522e3ed76cdc3d07e0806955a4113e7a740a64453ae6950df6	577480	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	928	fileadmin/s-maj/images/BilderMaja/2008geier/cv1.JPG	hidden/sculptural-work/installations/cv1.JPG	ffa5f6d06adde1250fe07bde70b79d230f3fe098e8d91d5c180fc91b149886cd	580153	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	921	fileadmin/s-maj/images/BilderMaja/2008geier/jamon.JPG	hidden/sculptural-work/installations/jamon.JPG	b96456b50ced7a6e18156bad07d28215b6be0b8f9c523147d93149952ea7d9c3	757975	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	931	fileadmin/s-maj/images/BilderMaja/2008juraBird/kraehe.jpg	hidden/sculptural-work/installations/kraehe.jpg	5188bc0dee623685e41aa4f3e3ae9bfafd79ee0278cac5a03e93e1ddf45c854c	385119	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	933	fileadmin/s-maj/images/BilderMaja/2008juraBird/head1.jpg	hidden/sculptural-work/installations/head1.jpg	7231303336561d93d17c9bb1db5d7afe0bcb2f8d775eb99b2e68d4f56716fac8	731948	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	934	fileadmin/s-maj/images/BilderMaja/2008juraBird/bird2.jpg	hidden/sculptural-work/installations/bird2.jpg	2cca5265322c2ad87c3e595eb7a91f87805b24a92180f3cb9e5577da287c6edf	604807	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	932	fileadmin/s-maj/images/BilderMaja/2008juraBird/feet.jpg	hidden/sculptural-work/installations/feet.jpg	d221b3476cd7d3f6c6a1fd1f1d5a1a6251483509c61f8449a50789c5afdf69cb	646715	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	936	fileadmin/s-maj/images/BilderMaja/2008juraBird/bird1.jpg	hidden/sculptural-work/installations/bird1.jpg	8008376e5b99d3a269bd4c483ee60288a727db1d65be0f699cefe625962163f5	522178	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	935	fileadmin/s-maj/images/BilderMaja/2008juraBird/downunder.jpg	hidden/sculptural-work/installations/downunder.jpg	53d84447a8185331f8d696d7f79c257f2d2a1120589064bf3ff144b4895666ac	435803	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	937	fileadmin/s-maj/images/BilderMaja/2008juraBird/head2.jpg	hidden/sculptural-work/installations/head2.jpg	0337bb4db7d8811579b42d75b596673373014471535a6653d7c0ca1059447746	750366	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	929	fileadmin/s-maj/images/BilderMaja/2008juraBird/vogelSW.jpg	hidden/sculptural-work/installations/vogelSW.jpg	e1b6513a60cac13ba047339ae7c60810fb0173553e31330a4b5eb4f0a66efbe3	437354	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	930	fileadmin/s-maj/images/BilderMaja/2008juraBird/birdsHome.jpg	hidden/sculptural-work/installations/birdsHome.jpg	a427972f768f22a139defdc49b24aaab72638e0c7715228bb2df6316d67c9f36	701346	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	910	fileadmin/s-maj/images/BilderMaja/2008soldierErico/head5.jpg	hidden/sculptural-work/installations/head5.jpg	576a251adcd21d744acaf438b7c5bebf20fa992c1d8687e12dbac9c3fdcd90b0	303713	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	908	fileadmin/s-maj/images/BilderMaja/2008soldierErico/head3.jpg	hidden/sculptural-work/installations/head3.jpg	f128940a3c5856452893e278da867a7b73d90809d44a48e924bc4ba2cfb94883	290487	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	913	fileadmin/s-maj/images/BilderMaja/2008soldierErico/head4.jpg	hidden/sculptural-work/installations/head4.jpg	5b27673d8ff78395f143ccd6d0b96ffcd1192b7f82d5971904ce25c194e31032	317656	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	915	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf3.jpg	hidden/sculptural-work/installations/headf3.jpg	c668f7260a13f24224410e89cc5e9cc0b146ce14b520319b15ec32e7841ac4f7	257727	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	914	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf6.jpg	hidden/sculptural-work/installations/headf6.jpg	d068ca2f6036d416529492c068d49cda3ac1bff402fe5e94cc79aedfa53b8032	235426	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	906	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf1.jpg	hidden/sculptural-work/installations/headf1.jpg	a5ebd5dd3123b5c85b8d78170b6bda94e2efaad6e206130b5d72d79c1037474f	277833	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	911	fileadmin/s-maj/images/BilderMaja/2008soldierErico/headf5.jpg	hidden/sculptural-work/installations/headf5.jpg	282af9100346f8596d0ebedaf4d908c0375972e6dc0c0bbfcd74ac3b1d6ff3ee	224606	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	905	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier2.jpg	hidden/sculptural-work/installations/soldier2.jpg	c93dda818979dc71573c8ad4e8530f4a945165c7d84483656b8c8273d5ed23a6	439497	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	918	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier5.jpg	hidden/sculptural-work/installations/soldier5.jpg	14fcdda738c310c7a95ff972f7e5c41e8c5a1b18b1a221e6d72a37a9ccaa82e4	363769	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	912	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier3.jpg	hidden/sculptural-work/installations/soldier3.jpg	fa4fe307483a85845544873d8200887d587a48829e376c8a5c787ace7c47dfb2	620674	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	907	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier4.jpg	hidden/sculptural-work/installations/soldier4.jpg	8c0ae64da3ad5573668986929f571c250ea733198d57f488036611b6be97a3e3	653159	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	909	fileadmin/s-maj/images/BilderMaja/2008soldierErico/soldier.jpg	hidden/sculptural-work/installations/soldier.jpg	93e46b15c2adad04843b045d314d49885105240f95ecaa62927f9068f06ed8e0	803878	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	917	fileadmin/s-maj/images/BilderMaja/2008soldierErico/shield.jpg	hidden/sculptural-work/installations/shield.jpg	9dc07a504c35f742baf9e0bb9f2f05334372f253afc38ca7cfab0c437024cdab	696874	True	sculptures-or-installations
hidden	sculptural-work	installations	1040	Installations	1513	rgsmoothgallery	916	fileadmin/s-maj/images/BilderMaja/2008soldierErico/shield1.JPG	hidden/sculptural-work/installations/shield1.JPG	35fb5726dfd6d62ac5d4f7d513fd052355c73cd930de353897deefde66364e4b	716775	True	sculptures-or-installations
live	sculptural-work	odonische-feuer	1044	Odonische Feuer	1530	rgsmoothgallery	2155	fileadmin/s-maj/images/BilderMaja/2010OdonischeFeuer/Logo_blau1_L_kl.jpg	live/sculptural-work/odonische-feuer/Logo_blau1_L_kl.jpg	b55d50e4ca9056d5f45470a6080aa4c063a8bf0a9c785032b24073f6f7a6c0e8	67601	True	sculptures-or-installations
live	sculptural-work	odonische-feuer	1044	Odonische Feuer	1530	rgsmoothgallery	2156	fileadmin/s-maj/images/BilderMaja/2010OdonischeFeuer/Logo_Flamme1_L_kl.jpg	live/sculptural-work/odonische-feuer/Logo_Flamme1_L_kl.jpg	2954772107220b891b9ea0ef3252f3332d62b2df103b00e0ed5461162ea888b8	84137	True	sculptures-or-installations
live	sculptural-work	odonische-feuer	1044	Odonische Feuer	1530	rgsmoothgallery	2157	fileadmin/s-maj/images/BilderMaja/2010OdonischeFeuer/Logo5_H_Test.jpg	live/sculptural-work/odonische-feuer/Logo5_H_Test.jpg	1f395c2efa99f311a9a9e3f380233ee5636ddde38fa3229f51aa7ecc9f998a73	463538	True	sculptures-or-installations
live	sculptural-work	odonische-feuer	1044	Odonische Feuer	1530	rgsmoothgallery	2145	fileadmin/s-maj/images/BilderMaja/2010OdonischeFeuer/Logo4_H_Test1.jpg	live/sculptural-work/odonische-feuer/Logo4_H_Test1.jpg	5ab4ff9813c79df0334483937ecb0b636533bae74b04347536abca072cfdc023	583521	True	sculptures-or-installations
live	sculptural-work	odonische-feuer	1044	Odonische Feuer	1530	rgsmoothgallery	2149	fileadmin/s-maj/images/BilderMaja/2010OdonischeFeuer/LogoBlauBearb_8_C_kl.jpg	live/sculptural-work/odonische-feuer/LogoBlauBearb_8_C_kl.jpg	c574fe3217bcc0dbd2a629baf728811ba4d6a64bea792cad938806c71cc0f20b	85785	True	sculptures-or-installations
