sha256	copies	bytes_each	wasted_bytes	source	locations
711540060c2831cf16a74b04baf6d95446fd7b65d7c48b35ffbfaf8bb86051a1	2	235709	235709	fileadmin/s-maj/images/BilderMaja/2009vogelpaar/DSC01252.jpg	hidden/sculptural-work/bird-couple/DSC01252.jpg | hidden/sculptural-work/bird-sculptures-test/DSC01252.jpg
36a87433de6b8e3c764eb12804f411d6e3b3350a3047d8214a367c8647048f9a	2	225316	225316	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-13.jpeg	live/sculptural-work/hinwil/Hinwil-13.jpeg | deleted/sculptural-work/sennhof/Hinwil-13.jpeg
cd46b62450ed8199c7ba9c29b942910346aefe554c8a75734eb425caaab98143	2	220481	220481	fileadmin/s-maj/images/BilderMaja/2009vogelpaar/DSC01253.jpg	hidden/sculptural-work/bird-couple/DSC01253.jpg | hidden/sculptural-work/bird-sculptures-test/DSC01253.jpg
4fa771695089155a75ddc30945589bc62bba2fdf039a865165c0d5bef5f39708	2	215999	215999	fileadmin/s-maj/images/entwurf/1webHome-2.jpg	live/uncategorised/entwurf/1webHome-2.jpg | live/uncategorised/design-2/1webHome-2.jpg
8eebafac7d49f1f42d29439727b9b1041c5a5b82b88734d8a18224732acc0623	2	206881	206881	fileadmin/s-maj/images/BilderMaja/2005TheWhale/Muscle_studies.jpg	live/possibilities/breath-under-water/Muscle_studies.jpg | hidden/possibilities/breath-under-water/Muscle_studies.jpg
177eb4431282af34822314972dd356c3df036e79267609757cd2eaade5890231	2	202481	202481	fileadmin/s-maj/images/BilderMaja/2005TheWhale/newyork.jpg	live/possibilities/breath-under-water/newyork.jpg | hidden/possibilities/breath-under-water/newyork.jpg
6a49cf7704f64d820ed2ff9e323f907c25b0e4bb2bbd65ff10651eef70ca1fe7	2	198690	198690	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4073.jpg	hidden/sculptural-work/nagging-couple/dsc_4073.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4073.jpg
b262f4db6b38c17a7eb55927eb16e0998b6868b661fcf8e93ac93889b2a45b86	2	190697	190697	fileadmin/s-maj/images/BilderMaja/2005TheWhale/TotaleBLAU.jpg	live/possibilities/breath-under-water/TotaleBLAU.jpg | hidden/possibilities/breath-under-water/TotaleBLAU.jpg
a2ae2c948bbea3affd5145f84e692ba82ae79f7f7ae38437510781cd188ba3c3	2	189452	189452	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nagelskizzebe.jpg	hidden/sculptural-work/xix/nagelskizzebe.jpg | hidden/collaborations/metal-group-xix/nagelskizzebe.jpg
5fd9d1a9ba8a9f9f8c966ee03526b3983bf9c6b1b642f8f478c01caef9d127f4	2	189247	189247	fileadmin/s-maj/images/BilderMaja/2009vogelpaar/Vogelpaar5.jpg	hidden/sculptural-work/bird-couple/Vogelpaar5.jpg | hidden/sculptural-work/bird-sculptures-test/Vogelpaar5.jpg
e48237d1ee7d13045495ead257802c418cdfcbb293bcfcc9e52acb4fc58753ce	2	181060	181060	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/effi1_kl.jpg	hidden/sculptural-work/nagging-couple/effi1_kl.jpg | hidden/sculptural-work/bird-sculptures-test/effi1_kl.jpg
334b7b3e7d02b0a650cd4ada6a4856fd77725907cfe89792ee24bf8e7c9c3184	2	172639	172639	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-09.jpeg	live/sculptural-work/hinwil/Hinwil-09.jpeg | deleted/sculptural-work/sennhof/Hinwil-09.jpeg
563468db87f828466075a32116fade9be7f957c6ec6183df13f8ba4f67486db6	2	171709	171709	fileadmin/s-maj/images/BilderMaja/2005TheWhale/SpineWithTitel.jpg	live/possibilities/breath-under-water/SpineWithTitel.jpg | hidden/possibilities/breath-under-water/SpineWithTitel.jpg
54e420e255a505519a90788b97e72b788b4e724a433ce15902a4ef3500b747f7	2	171304	171304	fileadmin/s-pf/images/1Mai2008/DSC02542.JPG	live/other-sites/pyrofessor/DSC02542.JPG | live/other-sites/pyrofessor/DSC02542.JPG
6492b3b96668ecc01cbf474f7970462e21ca8362511d0a2f2c2aab6bcb8e9e5c	2	167521	167521	fileadmin/s-maj/images/BilderMaja/2007WheelOfPower/sundayevening-377-bew.jpg	live/sculptural-work/olympic-machine/sundayevening-377-bew.jpg | live/collaborations/wheel-of-power/sundayevening-377-bew.jpg
d7ba8749cb60c815179ea6bd6b053e8e414adbc6fe690d70825e52f9a82bd620	2	166089	166089	fileadmin/s-maj/images/BilderMaja/2008juraBird/DSC04218.jpg	hidden/sculptural-work/jurabird/DSC04218.jpg | hidden/sculptural-work/bird-sculptures-test/DSC04218.jpg
0024623e3e45d41716fff4a806d40157b4b838b7095d20f76338b2cc6739a22e	2	164839	164839	fileadmin/s-maj/images/BilderMaja/2009vogelpaar/Vogelpaar6.jpg	hidden/sculptural-work/bird-couple/Vogelpaar6.jpg | hidden/sculptural-work/bird-sculptures-test/Vogelpaar6.jpg
454bf393e9e7e1ac9425d3cde00381101e0786782fd31ee0226bab4ac3ff43f2	2	155120	155120	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/effi3_kl.jpg	hidden/sculptural-work/nagging-couple/effi3_kl.jpg | hidden/sculptural-work/bird-sculptures-test/effi3_kl.jpg
59f128b08ac1d801522e71138caabaf58872a7338410fe30f929e7c93c06529a	2	152749	152749	fileadmin/s-maj/images/BilderMaja/2005TheWhale/model2.jpg	live/possibilities/breath-under-water/model2.jpg | hidden/sculptural-work/whale/model2.jpg
44bd3729bc5462e1d68d13378092e9e62a5b46ddd029e3d1b9cfa8285899e6d3	2	152085	152085	fileadmin/s-maj/images/BilderMaja/2005TheWhale/coppieghevole.jpg	hidden/possibilities/breath-under-water/coppieghevole.jpg | live/possibilities/breath-under-water/coppieghevole.jpg
8689cade39a2f2e7d8eae6a92f898daf7af1cfd0f17e9ff25297af314abd2838	2	151894	151894	fileadmin/s-maj/images/BilderMaja/2009vogelpaar/Vogel2.jpg	hidden/sculptural-work/bird-couple/Vogel2.jpg | hidden/sculptural-work/bird-sculptures-test/Vogel2.jpg
6921044d3e971e1fdc62fbc5911fa846464a8aec6909ea6899b9edd1c1ed6c93	2	141752	141752	fileadmin/s-maj/images/BilderMaja/2005TheWhale/Totaleauschnit1DOKU.jpg	live/possibilities/breath-under-water/Totaleauschnit1DOKU.jpg | hidden/possibilities/breath-under-water/Totaleauschnit1DOKU.jpg
939a793a376ee11be2ec8cec038c52686e9cfc7705296a1811a3741c9d39305b	2	134991	134991	fileadmin/s-maj/images/BilderMaja/1997Xix/zoom8.jpg	hidden/sculptural-work/xix/zoom8.jpg | hidden/collaborations/metal-group-xix/zoom8.jpg
f8288b2da401a03c16a7d5d715ec9c9db1edad0beb92aede7e342a9ce901bb3a	2	129401	129401	fileadmin/s-maj/images/BilderMaja/2009vogelpaar/DSC01256.jpg	hidden/sculptural-work/bird-couple/DSC01256.jpg | hidden/sculptural-work/bird-sculptures-test/DSC01256.jpg
97e1891146fc9d72514da38cecd334bb2dc30c46333cebf8168741117e79fd08	2	127391	127391	fileadmin/s-maj/images/BilderMaja/2005TheWhale/Totaleauschnit2DOKU.jpg	live/possibilities/breath-under-water/Totaleauschnit2DOKU.jpg | hidden/possibilities/breath-under-water/Totaleauschnit2DOKU.jpg
0491305b960c3f01255f6b4c2986ad87c665d0258a69c9463dc66f41528ba8bf	2	126823	126823	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4095.jpg	hidden/sculptural-work/gazing-starling/dsc_4095.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4095.jpg
5337bd22eaaa8bfcdc5f726f76851e652bca8ad44d37b20da6fee77a670396bb	2	123471	123471	fileadmin/s-maj/images/BilderMaja/2005TheWhale/model3.jpg	live/possibilities/breath-under-water/model3.jpg | hidden/sculptural-work/whale/model3.jpg
8fe568b57a09ddf0526a50ab0bfd40100915016fa149f73aeeb77698859289e4	2	122094	122094	fileadmin/s-maj/images/BilderMaja/2006AlchemyBar/snakeAction.jpg	hidden/sculptural-work/the-alchemy-bar/snakeAction.jpg | live/possibilities/alchemy-bar/snakeAction.jpg
04a844d5650a3d8de985d38a33476aa38bfcaf7d625141d1e44c6ac925cb7932	2	116214	116214	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4121.jpg	hidden/sculptural-work/nagging-couple/dsc_4121.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4121.jpg
a8145a5739e11ca11e07238715516dc4b88d56330ba533fe6b3c24f6c83960d3	2	113992	113992	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4111.jpg	hidden/sculptural-work/nagging-couple/dsc_4111.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4111.jpg
06b65d9b269d680a2b5405b48b2010ffacd913866758f5e04ccf9d4959f1d433	2	113651	113651	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4114.jpg	hidden/sculptural-work/nagging-couple/dsc_4114.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4114.jpg
c6b9c5f6ba01622f51d6798d28642e27e4b508b2446c623c396d331b7d063b77	2	110959	110959	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4117.jpg	hidden/sculptural-work/nagging-couple/dsc_4117.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4117.jpg
bc1fbe008ba9a165df031d1e8f2ee513384c683e6acbb7eca50fee39d276a59a	2	108685	108685	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/Effi2_kl.jpg	hidden/sculptural-work/nagging-couple/Effi2_kl.jpg | hidden/sculptural-work/bird-sculptures-test/Effi2_kl.jpg
6c597110e7b26582cf0e8746efef4e06637fcd800f634428faf1d2a3674bd084	2	104763	104763	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4071.jpg	hidden/sculptural-work/nagging-couple/dsc_4071.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4071.jpg
7e90319b21f10987023ffb7629674f2c3c1a67f70452f5863066da57ac9b68ce	2	102085	102085	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/suter1.jpg	hidden/sculptural-work/gazing-starling/suter1.jpg | hidden/sculptural-work/bird-sculptures-test/suter1.jpg
3f53563b6620b8395871e87a20323d6b19050be43dd312ce57856bbd918c0b7f	2	100752	100752	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4093.jpg	hidden/sculptural-work/gazing-starling/dsc_4093.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4093.jpg
ce41f531027413db39c75d1c56aef779594831403705f43612c781704c8d598a	2	90856	90856	fileadmin/s-mhk/images/vordach.jpg	deleted/other-sites/mhk/vordach.jpg | deleted/other-sites/mhk/vordach.jpg
5f86582a66e9baba32fe1b71ad86a787cd63f74a85d82d502892eb3d898625f8	2	87452	87452	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4100.jpg	hidden/sculptural-work/gazing-starling/dsc_4100.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4100.jpg
ab8d8f6b54b5636d9cc8750e450211e3615976eb2976832d8dc6e6298d5035bb	2	86083	86083	fileadmin/s-maj/images/BilderMaja/2005TheWhale/whaledocnew/The_Whale_tuned_FR114.jpg	hidden/possibilities/breath-under-water/The_Whale_tuned_FR114.jpg | live/possibilities/breath-under-water/The_Whale_tuned_FR114.jpg
86924cb3db05f835b71f955a923e5243ef271d44c505dff39c863373ea82f2b3	2	86005	86005	fileadmin/s-maj/images/BilderMaja/2005TheWhale/model_1-10_persp_.jpg	live/possibilities/breath-under-water/model_1-10_persp_.jpg | hidden/possibilities/breath-under-water/model_1-10_persp_.jpg
4a8cb183a760a4b6b016f601c640cfea328e59cb07bb7cf8046147245d13d625	2	84380	84380	fileadmin/s-maj/images/BilderMaja/2005TheWhale/form_studies22.jpg	live/possibilities/breath-under-water/form_studies22.jpg | hidden/possibilities/breath-under-water/form_studies22.jpg
23ee914ac7cd55a6959113d3e63d28b6a7904859d012bf33b81cd54961a098e0	2	78020	78020	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4097.jpg	hidden/sculptural-work/gazing-starling/dsc_4097.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4097.jpg
918ff327fdfbed3d4408056e9ce33c23cfa10b5c41d39164c1a7ba494a6e1c27	2	73395	73395	fileadmin/s-maj/images/BilderMaja/2010VogelEffi/dsc_4090.jpg	hidden/sculptural-work/gazing-starling/dsc_4090.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4090.jpg
f697e2c1f4757adbc20ecf158b2b54f391accfe612a5bf219c76600d3dc9e5e2	2	71939	71939	fileadmin/s-maj/images/BilderMaja/2010VogelSuter/dsc_4109.jpg	hidden/sculptural-work/gazing-starling/dsc_4109.jpg | hidden/sculptural-work/bird-sculptures-test/dsc_4109.jpg
ba8a36b4626a5c854043ab5d3e051b136bd1663c26cec06ed217e3d54d2a0aff	2	68513	68513	fileadmin/s-maj/images/BilderMaja/2005TheWhale/nearbackview.jpg	live/possibilities/breath-under-water/nearbackview.jpg | hidden/possibilities/breath-under-water/nearbackview.jpg
dc2164c20655f3176a38b59e26b7edb513bd6d70a610fc86a56df1128461ff9d	2	68313	68313	fileadmin/s-maj/images/BilderMaja/2005TheWhale/desertframe.jpg	live/possibilities/breath-under-water/desertframe.jpg | hidden/possibilities/breath-under-water/desertframe.jpg
d10d2099386a24ceab97036c6863abcd55a492c26213e7d7e9b61dbb38b99623	2	65479	65479	fileadmin/s-maj/images/BilderMaja/2005TheWhale/persp_backback.jpg	live/possibilities/breath-under-water/persp_backback.jpg | hidden/possibilities/breath-under-water/persp_backback.jpg
51ad3db6dca9163dbee6a3fff02697df2fd4076b28332f8735b4c95043eba762	2	45344	45344	fileadmin/s-maj/images/BilderMaja/2005TheWhale/whale-model-med__.jpg	live/possibilities/breath-under-water/whale-model-med__.jpg | hidden/possibilities/breath-under-water/whale-model-med__.jpg
b23ed512cc71eba282980a6b1c5215438dc3f115be152aa065713feb182b947a	2	45312	45312	fileadmin/s-pf/images/Himmel1.jpg	deleted/other-sites/pyrofessor/Himmel1.jpg | deleted/other-sites/pyrofessor/Himmel1.jpg
7ee30911cacc139ac5a030fdcbc3869bd465e00d4241c8db06c2652060fd5fda	2	45036	45036	fileadmin/s-maj/images/BilderMaja/2005TheWhale/up_far.jpg	live/possibilities/breath-under-water/up_far.jpg | hidden/possibilities/breath-under-water/up_far.jpg
5c9289a21d2b3f7531ac406222b311f1a6f33e8c037ffa67814b4bdec4cb2c21	2	44760	44760	fileadmin/s-pf/images/feuerboote/DSC01381-2.jpg	live/other-sites/pyrofessor/DSC01381-2.jpg | live/other-sites/pyrofessor/DSC01381-2.jpg
f24090ee98e39557464575699f0df015c33e48f8be7852a5c4b38ff724579c4a	2	41648	41648	fileadmin/s-maj/images/BilderMaja/2005TheWhale/form32.jpg	hidden/sculptural-work/whale/form32.jpg | hidden/possibilities/breath-under-water/form32.jpg
0956e488232d27656c66488b3129cd1733359103d3e810463a41bb695eb68aa3	2	26760	26760	uploads/pics/universe1-1_01.jpg	deleted/other-sites/universe1/universe1-1_01.jpg | deleted/other-sites/universe1/universe1-1_02.jpg
f5ab419f30881b71b400182f6426bf76f41f9302be3d3934cb35f0b94c4f79d9	2	26508	26508	fileadmin/s-maj/images/BilderMaja/2005TheWhale/nightvision.jpg	live/possibilities/breath-under-water/nightvision.jpg | hidden/possibilities/breath-under-water/nightvision.jpg
4107e3a4c9e3a452ee66e61ac623b04388b456595c1d3a1e0819180fc310f0fb	2	17942	17942	fileadmin/s-pf/images/feuerboote/DSC01286-2.jpg	live/other-sites/pyrofessor/DSC01286-2.jpg | live/other-sites/pyrofessor/DSC01286-2.jpg
33b01dde05507d3be78e6d32801d91d8ddba90ae5d3d041bdd4d8cd8833b1974	2	11125	11125	fileadmin/s-wt/images/references/lx-i3.jpg	deleted/other-sites/wtweb-design/lx-i3.jpg | deleted/other-sites/wtweb-design/lx-i3.jpg
a60e2bcafa9441af3a7d117c79400428cba192fcc1770d4c021fef27b2b24d47	2	8760	8760	fileadmin/s-wt/images/references/pyrofessor2.jpg	deleted/other-sites/wtweb-design/pyrofessor2.jpg | deleted/other-sites/wtweb-design/pyrofessor2.jpg
764dc0fe6112a05f65d8e0ae5bd0ff9880b6139e5f4a35165e8f7d4bb47c4f3e	2	7280	7280	fileadmin/s-wt/images/references/lx-i1.jpg	deleted/other-sites/wtweb-design/lx-i1.jpg | deleted/other-sites/wtweb-design/lx-i1.jpg
2750a3f8d7bd0bb3b0fce898ddec7ace7b70df7980c85e79215185ca14f1b6f1	2	6748	6748	fileadmin/s-wt/images/references/MhkBerlin.jpg	deleted/other-sites/wtweb-design/MhkBerlin.jpg | deleted/other-sites/wtweb-design/MhkBerlin.jpg
81150ec5c38a9423239bfb3b1a1a44da81d0851b2d959db17532901aba4ee26e	2	4036	4036	fileadmin/s-wt/images/references/lx-i1-2.jpg	deleted/other-sites/wtweb-design/lx-i1-2.jpg | deleted/other-sites/wtweb-design/lx-i1-2.jpg
